FECHA,JORNADA,LIGA,EQUIPO RIVAL,ARBITRO,EQUIPO,POSICION,JUGADOR,CONCEPTO,VALOR,CONCEPTO REAL,VALOR REAL,VALOR NUMERICO,DISTANCIA,FORMA,ZONA,PIE,MITAD,TECNICO
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Hordur Magnusson,FALTA,MALO,#ERROR!,#ERROR!,1,,,ZD4,,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Hordur Magnusson,FALTA,MALO,#ERROR!,#ERROR!,1,,,ZD3,,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Hordur Magnusson,INTERCEPCION-DESPEJE,BUENO,#ERROR!,#ERROR!,2,,,DZAG2,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Hordur Magnusson,INTERCEPCION-DESPEJE,BUENO,#ERROR!,#ERROR!,1,,,ZD4,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,INTERCEPCION-DESPEJE,BUENO,#ERROR!,#ERROR!,1,,,ZD4,I,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,#ERROR!,#ERROR!,2,,,ZD4,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,#ERROR!,#ERROR!,1,,,ZO4,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,1,CORTA,CI,ZO4,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-RIVAL,MALO,#ERROR!,#ERROR!,1,CORTA,CI,ZD2,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-RIVAL,BUENO,#ERROR!,#ERROR!,1,CORTA,CI,ZO2,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-RIVAL,BUENO,#ERROR!,#ERROR!,1,CORTA,CI,ZO3,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,1,CORTA,CI,ZO3,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PELOTA PARADA-LATERAL,BUENO,#ERROR!,#ERROR!,1,,,ZO1,,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PELOTA PARADA-LATERAL,BUENO,#ERROR!,#ERROR!,1,,,ZO4,,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PELOTA-PERDIDA,MALO,#ERROR!,#ERROR!,1,,,ZO4,,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,QUITE-AL PASE,NUMERICO,#ERROR!,#ERROR!,1,,,ZD4,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,INTERCEPCION-DESPEJE,BUENO,#ERROR!,#ERROR!,1,,,DZAG1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,INTERCEPCION-DESPEJE,BUENO,#ERROR!,#ERROR!,1,,,ZD1,I,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,#ERROR!,#ERROR!,1,,,ZD1,I,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,#ERROR!,#ERROR!,1,,,ZD1,I,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,#ERROR!,#ERROR!,1,,,ZO1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,JUEGO AEREO-A LA CARRERA,MALO,#ERROR!,#ERROR!,1,,CI,ZO1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-RIVAL,BUENO,#ERROR!,#ERROR!,1,,,ZO1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,1,LARGO,CI,ZO1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,1,LARGO,CI,ZO1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PELOTA PARADA-LATERAL,BUENO,#ERROR!,#ERROR!,1,,,ZD1,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PROYECCION,NUMERICO,#ERROR!,#ERROR!,4,,,,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,QUITE-PIE FIRME,BUENO,#ERROR!,#ERROR!,1,,,ZO1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,RECEPCION ESPALDA DEL RIVAL,BUENO,#ERROR!,#ERROR!,1,,,ZO1,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,RECEPCION COSTADO DEL RIVAL,BUENO,#ERROR!,#ERROR!,1,,,,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,RECEPCION CON GIRO PERFILADO,BUENO,#ERROR!,#ERROR!,1,,,,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,INTERCEPCION-DESPEJE,BUENO,#ERROR!,#ERROR!,2,,,DZAG1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,JUEGO AEREO-PERFILADO,BUENO,#ERROR!,BUENO,1,,,ZO1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,JUEGO AEREO-PERFILADO,BUENO,#ERROR!,#ERROR!,1,,,ZD1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,JUEGO AEREO-PERFILADO,MALO,#ERROR!,#ERROR!,1,,,ZO1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,2,,,ZO1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PELOTA PARADA-LATERAL,BUENO,#ERROR!,#ERROR!,1,,,ZO1,,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Defensor,Birkir Saevarsson,PROYECCION,BUENO,#ERROR!,#ERROR!,2,,,,,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,FALTA,MALO,#ERROR!,#ERROR!,1,,,ZD2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,INDIVIDUAL,BUENO,#ERROR!,#ERROR!,1,,,ZO3,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,#ERROR!,#ERROR!,1,,,ZD1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,#ERROR!,#ERROR!,1,,,ZD2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,#ERROR!,#ERROR!,1,,,ZO2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,JUEGO AEREO-PERFILADO,BUENO,#ERROR!,#ERROR!,1,,,ZD1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,1,CORTA,CI,ZO1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,1,CORTA,CI,ZO2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,1,CORTA,CI,ZO4,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-RIVAL,BUENO,#ERROR!,#ERROR!,1,LARGO,CI,ZO2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PASE- PL-ASOCIADO,BUENO,#ERROR!,#ERROR!,1,CORTA,CI,ZO4,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,1,LARGO,EMPEINE,ZO2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA PARADA-LATERAL,BUENO,#ERROR!,#ERROR!,1,,,ZO1,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA PARADA-TIRO LIBRE,BUENO,#ERROR!,#ERROR!,2,,,ZO1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA PARADA-TIRO LIBRE,BUENO,#ERROR!,#ERROR!,2,,,ZO2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA PARADA-TIRO LIBRE,BUENO,#ERROR!,#ERROR!,1,,,ZO4,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,QUITE-PIE FIRME,BUENO,#ERROR!,#ERROR!,1,,,ZO1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,QUITE-PIE FIRME,BUENO,#ERROR!,#ERROR!,1,,,ZD2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,QUITE-PIE FIRME,BUENO,#ERROR!,#ERROR!,1,,,ZD3,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,REMATES-PELOTA EN MOVIMIENTO,BUENO,#ERROR!,#ERROR!,1,,EMPEINE,ZO3,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,INTERCEPCION-DESPEJE,BUENO,#ERROR!,#ERROR!,3,,,DZAG2,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,INTERCEPCION-DESPEJE,BUENO,#ERROR!,#ERROR!,1,,,DZAG1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,#ERROR!,#ERROR!,1,,,ZD1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,#ERROR!,#ERROR!,1,,,DZAG2,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,MALO,#ERROR!,#ERROR!,1,,,ZD1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,3,CORTA,CI,ZO1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,2,CORTA,CI,ZO2,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,1,CORTA,CI,ZO3,I,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PASE-PL-OBLICUO,BUENO,#ERROR!,#ERROR!,2,LARGO,CI,ZO1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Mediocampista,Aron Gunnarsson,PELOTA PARADA-LATERAL,BUENO,#ERROR!,#ERROR!,3,,,ZO1,,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,DETENIDA EN CONTRA-LATERAL,BUENO,DETENIDA EN CONTRA-LATERAL,#ERROR!,3,,,ZO1,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,DETENIDA EN CONTRA-LATERAL,BUENO,DETENIDA EN CONTRA-LATERAL,#ERROR!,3,,,ZO4,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,#ERROR!,#ERROR!,1,,,ZO4,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,#ERROR!,#ERROR!,1,,,ZD2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,#ERROR!,#ERROR!,1,,,ZD3,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,#ERROR!,#ERROR!,1,,,ZD4,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,ESCALONAMIENTO,MALO,#ERROR!,#ERROR!,4,,,,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,#ERROR!,1,,,ZD4,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,#ERROR!,1,,,DZAG1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,#ERROR!,2,,,ZD2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,#ERROR!,3,,,ZD3,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,#ERROR!,5,,,ZD4,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,MALO,#ERROR!,#ERROR!,1,,,ZD1,I,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-REMATES,BUENO,#ERROR!,#ERROR!,1,,,DZAG2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-REMATES,BUENO,#ERROR!,#ERROR!,3,,,ZD3,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-REMATES,BUENO,#ERROR!,#ERROR!,2,,,ZD2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- A LA CARRERA,BUENO,#ERROR!,#ERROR!,1,,,DZAG2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- A LA CARRERA,BUENO,#ERROR!,#ERROR!,1,,,ZD2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- A LA CARRERA,BUENO,#ERROR!,#ERROR!,3,,,ZD4,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,#ERROR!,#ERROR!,1,,,DZAG1,I,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,#ERROR!,#ERROR!,1,,,ZD2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,#ERROR!,#ERROR!,1,,,ZD1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,#ERROR!,#ERROR!,1,,,ZO2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO EN CONTRA- PERFILADO,BUENO,#ERROR!,#ERROR!,2,,,ZO3,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,#ERROR!,#ERROR!,1,,,ZD1,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- PASE POR ARRIBA CABEZA,BUENO,#ERROR!,#ERROR!,1,,,ZD2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,#ERROR!,#ERROR!,3,,,DZAG2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,JUEGO AEREO- INTERCEPCION DE ZONA DEFENSIVO- RECHAZO,BUENO,#ERROR!,#ERROR!,1,,,ZD2,H,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,PRESION-ALTO,BUENO,#ERROR!,#ERROR!,3,,,,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,PRESION-MEDIO,BUENO,#ERROR!,#ERROR!,1,,,,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,PRESION-BAJO,BUENO,#ERROR!,#ERROR!,7,,,,,Primera,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,DETENIDA EN CONTRA-LATERAL,BUENO,DETENIDA EN CONTRA-LATERAL,#ERROR!,5,,,ZD4,,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,DETENIDA EN CONTRA-LATERAL,BUENO,DETENIDA EN CONTRA-LATERAL,#ERROR!,1,,,ZD1,,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,#ERROR!,#ERROR!,4,,,ZD1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-CORNER,BUENO,#ERROR!,#ERROR!,2,,,ZD4,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,DETENIDA EN CONTRA-PELOTA PARADA-TIRO LIBRE,BUENO,#ERROR!,#ERROR!,1,,,ZD3,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,ESCALONAMIENTO,MALO,#ERROR!,#ERROR!,6,,,,,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,#ERROR!,1,,,DZAG1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,#ERROR!,4,,,DZAG2,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,MALO,3,,,ZD1,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,#ERROR!,3,,,ZD2,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,MALO,#ERROR!,#ERROR!,1,,,ZD2,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,#ERROR!,4,,,ZD3,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,#ERROR!,1,,,ZD3,I,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-FILTRACIONES,BUENO,#ERROR!,#ERROR!,5,,,ZD4,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-REMATES,BUENO,#ERROR!,#ERROR!,2,,,DZAG2,H,Segunda,H.Hallgrimmson
12-11-2016,fecha 6,Eliminatorias,Croacia,A.Mallenco,Islandia ,Equipo,,FACTOR DEFENSIVO-REMATES,BUENO,#ERROR!,#ERROR!,3,,,ZD2,H,Segunda,H.Hallgrimmson
